id	jp_id_ref	category	source_file	offset	record_index	chunk_id	issues	auto_changes	strategy	prefix_len	prefix_hex	prefix_text	expected_tokens	tokens_before	tokens_after	encoded_len_after	payload_capacity_after	capacity_delta_after	missing_chars	adjusted_jp_text	zh_text_before	zh_text_after
zh_txt_b7969276_000204_0005	txt_b7969276_000204_0005	message	msg/fld/evt/033.m	0x204	5	chunk_0191	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	41 00 02 00 02 02 00 00 41 00	A{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	CTRL_0001	46	84	38		「霊獣が　かんぜんたいに　なるころには{CTRL_0001}木ノ葉も　邪気に　つつまれている　はずです」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}「等灵兽成为完全体时，{CTRL_0001}木叶也会被邪气吞没。」	「等灵兽成为完全体时，{CTRL_0001}木叶也会被邪气吞没。」
zh_txt_b7969276_00026E_0006	txt_b7969276_00026E_0006	message	msg/fld/evt/033.m	0x26E	6	chunk_0191	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	40 00 02 00 02 02 00 00 40 00	@{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100		32	48	16		「そうか　そいつは　たのしみだな　フフフ・・・」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「是吗，那真让人期待。呵呵……」	「是吗，那真让人期待。呵呵……」
zh_txt_5f21e090_000806_0030	txt_5f21e090_000806_0030	message	msg/fld/evt/034.m	0x806	30	chunk_0192	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	36 00 00 00 02 02 00 00 36 00	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3600 CTRL_8100		10	28	18		「ちょっと　まってください」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}等一下”	「等一下”
zh_txt_5f21e090_000BAA_0044	txt_5f21e090_000BAA_0044	message	msg/fld/evt/034.m	0xBAA	44	chunk_0192	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	36 00 00 00 02 02 00 00 36 00	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3600 CTRL_8100		14	16	2		「綱手さま！！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}纲手大人！！	「纲手大人！！
zh_txt_2cc76e98_000130_0005	txt_2cc76e98_000130_0005	message	msg/fld/evt/040.m	0x130	5	chunk_0198	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 02 00 02 02 00 00 42 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	34	62	28		「おっと　ここから　さきに　いかせる　わけには{CTRL_0001}いかねえぜ！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}喂喂，可不能{CTRL_0001}让你们再往前走了！	「喂喂，可不能{CTRL_0001}让你们再往前走了！
zh_txt_2cc76e98_000184_0006	txt_2cc76e98_000184_0006	message	msg/fld/evt/040.m	0x184	6	chunk_0198	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 02 00 02 02 00 00 41 00	A{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	CTRL_0001	44	78	34		「ヒヒヒ・・・　ついでに　あなたたちの　もっている{CTRL_0001}かがみも　いただきますよ」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}嘻嘻嘻……顺便把你们手上的{CTRL_0001}镜子也收下了。	「嘻嘻嘻……顺便把你们手上的{CTRL_0001}镜子也收下了。
zh_txt_216e2a08_0000CE_0003	txt_216e2a08_0000CE_0003	message	msg/fld/evt/041.m	0xCE	3	chunk_0199	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	42 00 02 00 02 02 00 00 42 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100		24	46	22		「つぎの　こうげきで　おわりに　してやるぜ！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}「下一击就让你们完蛋！」	「下一击就让你们完蛋！」
zh_txt_27e34541_000010_0000	txt_27e34541_000010_0000	message	msg/fld/evt/042.m	0x10	0	chunk_0200	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 01 00 02 02 00 00 41 00	A{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100		30	42	12		「さすが　木ノ葉の忍は　ツブぞろいですね」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}不愧是木叶忍者，都是人才呢」	「不愧是木叶忍者，都是人才呢」
zh_txt_27e34541_000050_0001	txt_27e34541_000050_0001	message	msg/fld/evt/042.m	0x50	1	chunk_0200	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 01 00 02 02 00 00 42 00	B{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	42	80	38		「チッ！　霊獣（れいじゅう）の　ために{CTRL_0001}チャクラを　わけあたえてなけりゃ・・・」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}切！　要不是为了灵兽{CTRL_0001}分出了查克拉……」	「切！　要不是为了灵兽{CTRL_0001}分出了查克拉……」
zh_txt_27e34541_0000DE_0003	txt_27e34541_0000DE_0003	message	msg/fld/evt/042.m	0xDE	3	chunk_0200	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 00 00 02 02 00 00 41 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100		28	48	20		「ヒヒヒ・・・　ここは　いったん　ひきましょう」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}嘿嘿嘿……　这里先撤退吧」	「嘿嘿嘿……　这里先撤退吧」
zh_txt_26112818_00059E_0022	txt_26112818_00059E_0022	message	msg/fld/evt/046.m	0x59E	22	chunk_0203	auto_adjusted_structure_residue	manual_override	strip_prefix_before_sjis_text	2	62 00	b{CTRL_00}	CTRL_0001	CTRL_0001	CTRL_0001	10	18	8		を{CTRL_0001}てに　いれた！	{CTRL_0001}获得了！	{CTRL_0001}获得了！
zh_txt_3acd356a_000716_0027	txt_3acd356a_000716_0027	message	msg/fld/evt/047.m	0x716	27	chunk_0204	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	18	35 00 00 00 02 02 00 00 35 00 01 03 7F 00 00 00 00 00	5{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3500 CTRL_0100 CTRL_7F03 CTRL_0000 CTRL_0000 CTRL_8100		12	16	4		「ワンワン！！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3500}{CTRL_0100}{CTRL_7F03}{CTRL_0000}{CTRL_0000}{CTRL_8100}汪汪！！」	「汪汪！！」
zh_txt_599fe064_000010_0000	txt_599fe064_000010_0000	message	msg/fld/evt/056.m	0x10	0	chunk_0212	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 02 00 02 02 00 00 42 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	30	78	48		「おまえら　みたいな　こぞう　ごときが　{CTRL_0001}よく　ここまで　これたじゃねえか！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}你们这种小鬼竟然{CTRL_0001}来到这里！	「你们这种小鬼竟然{CTRL_0001}来到这里！
zh_txt_599fe064_00009C_0002	txt_599fe064_00009C_0002	message	msg/fld/evt/056.m	0x9C	2	chunk_0212	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 02 00 02 02 00 00 42 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	44	78	34		「だが　きょうは　だれも　このまえ　みたいには{CTRL_0001}たすけにきちゃ　くれないぜ！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}但是今天，谁都不会像上次那样{CTRL_0001}来救你们了！	「但是今天，谁都不会像上次那样{CTRL_0001}来救你们了！
zh_txt_599fe064_000132_0004	txt_599fe064_000132_0004	message	msg/fld/evt/056.m	0x132	4	chunk_0212	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 02 00 02 02 00 00 42 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	54	98	44		「ガハハ！　いまごろ　木ノ葉は　邪気（じゃき）に{CTRL_0001}つつまれて　たいへんなことに　なってるからさ！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}哇哈哈！因为现在木叶正被邪气{CTRL_0001}笼罩，陷入大麻烦了呢！	「哇哈哈！因为现在木叶正被邪气{CTRL_0001}笼罩，陷入大麻烦了呢！
zh_txt_599fe064_0001F8_0006	txt_599fe064_0001F8_0006	message	msg/fld/evt/056.m	0x1F8	6	chunk_0212	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 02 00 02 02 00 00 42 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	34	64	30		「しんぱいするな{CTRL_0001}ここを　おまえらの　はかばに　してやるぜ！！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}别担心{CTRL_0001}这里就给你们当墓地吧！！	「别担心{CTRL_0001}这里就给你们当墓地吧！！
zh_txt_c131bc5c_000078_0002	txt_c131bc5c_000078_0002	message	msg/fld/evt/057.m	0x78	2	chunk_0213	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 01 00 02 02 00 00 42 00	B{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	40	62	22		「バカな！　このオレが{CTRL_0001}こんな　ヤツらに　やられるはずが！！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}混蛋！我怎么可能{CTRL_0001}被这种家伙干掉！！」	「混蛋！我怎么可能{CTRL_0001}被这种家伙干掉！！」
zh_txt_c131bc5c_0000E8_0004	txt_c131bc5c_0000E8_0004	message	msg/fld/evt/057.m	0xE8	4	chunk_0213	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote	10	42 00 01 00 02 02 00 00 42 00	B{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0103 CTRL_0000	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0103 CTRL_0000	22	46	24		「激龍掌（げきりゅうしょう）{CTRL_0103}{CTRL_0000}！！！！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}{CTRL_0103}{CTRL_0002}激龙掌{CTRL_0103}{CTRL_0000}！！！！」	「激龙掌{CTRL_0103}{CTRL_0000}！！！！」
zh_txt_c131bc5c_000198_0007	txt_c131bc5c_000198_0007	message	msg/fld/evt/057.m	0x198	7	chunk_0213	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 01 00 02 02 00 00 42 00	B{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100		22	30	8		「ぐわああああああっ！！！！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}呃啊啊啊啊啊啊！！」	「呃啊啊啊啊啊啊！！」
zh_txt_de1658ac_00025C_0011	txt_de1658ac_00025C_0011	message	msg/fld/evt/061.m	0x25C	11	chunk_0217	auto_adjusted_structure_residue	manual_override	strip_prefix_before_sjis_text	2	63 00	c{CTRL_00}	CTRL_0001	CTRL_0001	CTRL_0001	10	16	6		を{CTRL_0001}てにいれた！	{CTRL_0001}获得了！	{CTRL_0001}获得了！
zh_txt_05cfd1be_000010_0000	txt_05cfd1be_000010_0000	message	msg/fld/evt/062.m	0x10	0	chunk_0218	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	40 00 01 00 02 02 00 00 40 00	@{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100		20	30	10		「ロッカクが　やられただと！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}六角被打败了！？」	「六角被打败了！？」
zh_txt_05cfd1be_000044_0001	txt_05cfd1be_000044_0001	message	msg/fld/evt/062.m	0x44	1	chunk_0218	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 01 00 02 02 00 00 41 00	A{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	CTRL_0001	40	66	26		「まさか　あいつらが　あそこまで　やるとは{CTRL_0001}おもいませんでしたよ」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}没想到他们能干到那地步{CTRL_0001}我可没料到呢」	「没想到他们能干到那地步{CTRL_0001}我可没料到呢」
zh_txt_05cfd1be_00009C_0002	txt_05cfd1be_00009C_0002	message	msg/fld/evt/062.m	0x9C	2	chunk_0218	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	40 00 00 00 02 02 00 00 40 00	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001	CTRL_0001	32	50	18		「ヤツら　かがみを{CTRL_0001}すべて　あつめて　しまったぞ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}那些家伙把镜子{CTRL_0001}全都收集走了」	「那些家伙把镜子{CTRL_0001}全都收集走了」
zh_txt_05cfd1be_000148_0004	txt_05cfd1be_000148_0004	message	msg/fld/evt/062.m	0x148	4	chunk_0218	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	4	40 00 01 00	@{CTRL_0100}{CTRL_00}		CTRL_0100 CTRL_8100		18	22	4		「どうするつもりだ！」	{CTRL_0100}{CTRL_8100}你想怎么办！？」	「你想怎么办！？」
zh_txt_05cfd1be_00016E_0005	txt_05cfd1be_00016E_0005	message	msg/fld/evt/062.m	0x16E	5	chunk_0218	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 00 00 02 02 00 00 41 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	CTRL_0001	38	72	34		「ヒヒヒ・・・　しんぱい　ありません{CTRL_0001}ちゃんと　手を　うって　あります」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}嘿嘿嘿……不用担心{CTRL_0001}我已经安排好了」	「嘿嘿嘿……不用担心{CTRL_0001}我已经安排好了」
zh_txt_05cfd1be_0001CE_0006	txt_05cfd1be_0001CE_0006	message	msg/fld/evt/062.m	0x1CE	6	chunk_0218	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	40 00 02 00 02 02 00 00 40 00	@{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_00}	CTRL_0001	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001	CTRL_0001	44	78	34		「フフフ・・・　そうか{CTRL_0001}では　すぐに　すべての　かがみを　うばって　くるのだ」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}呵呵呵……是吗{CTRL_0001}那么立刻将所有镜子夺回来」	「呵呵呵……是吗{CTRL_0001}那么立刻将所有镜子夺回来」
zh_txt_05cfd1be_000232_0007	txt_05cfd1be_000232_0007	message	msg/fld/evt/062.m	0x232	7	chunk_0218	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 00 00 02 02 00 00 41 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100		8	8	0		「ハッ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}是！」	「是！」
zh_txt_97bca2d5_00049E_0018	txt_97bca2d5_00049E_0018	message	msg/fld/evt/063.m	0x49E	18	chunk_0219	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	39 00 00 00 02 02 00 00 39 00	9{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3900}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3900 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	44	90	46		「五代目は　{CTRL_0103}{CTRL_0002}忍者学校（アカデミー）の　おくじょう{CTRL_0103}{CTRL_0000}で{CTRL_0001}結界を　はって　おられるわ！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3900}{CTRL_8100}「五代目在{CTRL_0103}{CTRL_0002}忍者学校屋顶{CTRL_0103}{CTRL_0000}{CTRL_0001}张开结界！」	「五代目在{CTRL_0103}{CTRL_0002}忍者学校屋顶{CTRL_0103}{CTRL_0000}{CTRL_0001}张开结界！」
zh_txt_97bca2d5_00050E_0019	txt_97bca2d5_00050E_0019	message	msg/fld/evt/063.m	0x50E	19	chunk_0219	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	38 00 00 00 02 02 00 00 38 00	8{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3800 CTRL_8100 CTRL_0001	CTRL_0001	38	78	40		「ここは　わたしたち　上忍に　まかせて{CTRL_0001}あなたたちは　さきへ　いそぎなさい！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_8100}「这里交给我们上忍，{CTRL_0001}你们快往前去！」	「这里交给我们上忍，{CTRL_0001}你们快往前去！」
zh_txt_97bca2d5_000572_0020	txt_97bca2d5_000572_0020	message	msg/fld/evt/063.m	0x572	20	chunk_0219	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	37 00 00 00 02 02 00 00 37 00	7{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3700}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3700 CTRL_8100		8	12	4		「いけ！！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3700}{CTRL_8100}「去！」	「去！」
zh_txt_ea2a6c3d_00019E_0004	txt_ea2a6c3d_00019E_0004	message	msg/fld/evt/066.m	0x19E	4	chunk_0222	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 00 00 02 02 00 00 41 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	CTRL_0001	38	76	38		「ヒヒヒ・・・　あなたたちを　これいじょう{CTRL_0001}いかせる　わけには　いきません」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}嘻嘻嘻……　我不会让你们再往前走了{CTRL_0001}	「嘻嘻嘻……　我不会让你们再往前走了{CTRL_0001}
zh_txt_ea2a6c3d_000226_0006	txt_ea2a6c3d_000226_0006	message	msg/fld/evt/066.m	0x226	6	chunk_0222	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 00 00 02 02 00 00 41 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	CTRL_0001	24	56	32		「その　かがみは　こっちへ{CTRL_0001}わたして　もらいましょうか」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}那个镜子就{CTRL_0001}交给我们吧	「那个镜子就{CTRL_0001}交给我们吧
zh_txt_ea2a6c3d_0002BA_0008	txt_ea2a6c3d_0002BA_0008	message	msg/fld/evt/066.m	0x2BA	8	chunk_0222	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 02 00 02 02 00 00 41 00	A{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100		18	42	24		「そんなことを　いって　いいんですかね？」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}这么说真的好吗？	「这么说真的好吗？
zh_txt_ea2a6c3d_00031E_0010	txt_ea2a6c3d_00031E_0010	message	msg/fld/evt/066.m	0x31E	10	chunk_0222	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	41 00 00 00 02 02 00 00 41 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	CTRL_0001	42	72	30		「かがみを　わたさなければ{CTRL_0001}この　むすめが　どうなっても　しりませんよ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}如果不交出镜子{CTRL_0001}这个女孩会怎样我可不管哦	「如果不交出镜子{CTRL_0001}这个女孩会怎样我可不管哦
